Date,Crop_Name,State,District,Market_Name,Season,Previous_Day_Price,Market_Arrival_Quantity,Rainfall,Temperature_Max,Temperature_Min,Humidity,Festival_Flag,Price,Previous_7_Day_Avg_Price,Previous_30_Day_Avg_Price,Price_Trend,Production_Quantity,Yield_Per_Hectare,Stock_Available,Soil_Moisture,Demand_Index,Number_of_Buyers,Min_Price,Max_Price,Modal_Price,Fuel_Price,Transportation_Cost,Inflation_Rate,Harvest_Season_Flag,Week_Number
2021-05-20,Wheat,Madhya Pradesh,Indore,Mhow,Zaid,2758.37,1285.6,23.5,35.2,29.0,38.7,0,2750.46,2947.338945550496,2661.0770332511474,Decreasing,14121.498643995066,9.47043086075365,280.40297664241433,63.30137070174789,76.58913696827034,97,2256.357569226534,2962.39362827686,2750.46,109.63726065155669,1003.499097094582,7.6928553715226755,1,20
2021-12-19,Wheat,Uttar Pradesh,Lucknow,Malihabad,Rabi,2452.25,1805.3,3.0,15.1,8.9,47.6,0,2506.3,2463.464700031069,2466.813836400372,Increasing,8317.749922239935,9.279092480017983,7620.406397105929,72.04332621415875,127.10324775661121,52,2378.244208017312,2835.305118937996,2506.3,94.50891597433935,1847.8473613091323,7.00748935054864,0,50
2024-11-07,Onion,Madhya Pradesh,Ujjain,Mahidpur,Rabi,3874.65,3699.5,12.9,28.2,11.3,48.2,0,3806.76,4153.969674875872,4351.457342425119,Increasing,49417.90038106548,4.11445879899099,8662.247192171204,40.34159526341779,69.83197827020591,79,3558.0710811023023,4434.001524281583,3806.76,100.11094336376482,1206.3573672682978,6.285629335820325,0,45
2023-07-14,Tomato,Uttar Pradesh,Agra,Kheragarh,Kharif,3368.27,2313.5,186.9,32.8,25.9,93.3,0,3315.0,3510.9316628188117,3256.445488230236,Increasing,8240.927615706689,6.31330374459498,9124.502000188331,82.84841850522584,74.102101354843,69,3102.350768121523,3971.5287501527046,3315.0,93.5361121589778,238.73300733260382,4.789383164755349,0,28
2025-07-05,Rice,Madhya Pradesh,Bhopal,Berasia,Kharif,2763.88,341.1,168.2,34.7,27.1,84.5,1,2748.9,2819.7879375783436,2924.2479876145617,Decreasing,33525.43537469348,1.8340089387673564,6324.793422732847,40.42589113028746,71.98866101494043,12,2256.7071616251474,3224.9167416688965,2748.9,99.3539498034808,852.4841391303559,6.417718554493884,1,27
2025-12-30,Rice,Uttar Pradesh,Kanpur,Chaubepur,Rabi,2693.5,2137.2,7.8,23.9,9.6,68.1,0,2694.79,2809.1263911576816,2464.8861226017116,Stable,41534.80588100397,4.999794984256925,275.751103368695,40.07647829658471,104.07830379072445,19,2536.5140629240414,3053.155763474164,2694.79,96.84133879195687,1311.202324326885,7.8148547022687485,1,1
2021-10-10,Potato,Haryana,Ambala,Ambala_Cantt,Kharif,1487.87,211.2,42.1,37.1,23.3,52.0,0,1514.45,1419.406595903142,1708.151008745242,Decreasing,19715.955747786964,7.257103452142741,6618.045054936627,54.79572234000172,102.86096110412078,84,1296.9944645604799,1651.8626591929574,1514.45,93.23759898485598,1650.556390960278,7.250089593533724,1,40
2025-01-31,Tomato,Punjab,Amritsar,Majitha,Rabi,2922.57,3646.5,9.4,16.0,11.6,59.2,0,3018.79,3271.757333154037,3279.46922078427,Stable,47193.59053177605,9.92436059756923,8129.978167478262,88.80902247717755,60.8683669854441,74,2678.259880173563,3200.3028329596486,3018.79,107.72404644805854,1624.6572866880738,5.856082540507002,1,5
2024-07-31,Wheat,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Kharif,2699.84,1644.1,289.2,33.9,27.8,93.5,0,2710.78,2770.3593161904096,2636.0395178022713,Increasing,11646.128776168267,3.4698023867942323,4668.439713604724,58.91164322853621,93.83489130630616,23,2261.892978116668,3186.999399927625,2710.78,90.0271892343329,1517.7891982059023,7.985140409312999,0,31
2021-02-07,Onion,Punjab,Ludhiana,Khanna,Rabi,2269.57,4940.3,17.3,24.3,9.2,57.4,0,2194.46,2305.26215080955,2521.9873536526798,Increasing,15690.590855004486,3.580699377373146,2895.866280950912,12.724325749373078,84.97459912061507,32,1811.4107422008851,2416.276966959039,2194.46,90.99355927878129,489.4197667524888,6.319710548473151,1,5
2023-12-19,Potato,Maharashtra,Pune,Pune_Market,Rabi,1213.28,2734.1,12.1,21.6,11.0,46.1,0,1207.7,1099.7107324789918,1345.9475788370562,Stable,4917.665495895899,5.064924162088287,7100.898141618809,64.80364060600431,88.59580957549609,55,1073.1190732827256,1423.9716232350897,1207.7,98.17303008615447,1766.0973700530362,7.226461535068331,1,51
2021-11-05,Onion,Maharashtra,Ahmednagar,Kopargaon,Rabi,3522.48,2599.5,6.9,21.3,13.0,68.5,1,3584.16,3517.8145734469185,3079.68042579226,Stable,15188.489104906437,5.992135695729465,3648.7681200229504,75.77004369964386,126.54437167965087,18,3032.2201938237667,3940.0093283891238,3584.16,91.8845281918861,1432.6174037467222,7.260518074976138,1,44
2023-04-01,Rice,Punjab,Amritsar,Majitha,Rabi,2258.29,2635.4,21.1,41.3,29.0,30.4,0,2180.22,2225.314209159616,1998.9872393970377,Decreasing,41425.351178055025,9.681294026372031,7430.479856061302,33.035879753730725,72.8867874245625,91,2039.5623404419325,2358.811765254668,2180.22,92.6517938233418,415.521576041514,6.961213282471663,0,13
2025-01-26,Rice,Punjab,Patiala,Rajpura,Rabi,2414.39,85.8,12.7,20.6,11.7,50.8,0,2433.61,2190.34577680625,2504.306363774951,Decreasing,25015.97811094623,3.7831310105853277,6604.971679090772,55.88106296506682,115.20503289151056,84,1955.643241159878,2823.5419487241843,2433.61,106.30590035826683,1936.315678999607,5.234115192992704,1,4
2024-05-01,Tomato,Haryana,Kurukshetra,Thanesar,Zaid,2821.65,1214.6,21.4,40.5,20.9,41.9,0,2911.37,2815.7731125399637,2774.7746967249755,Increasing,49428.207938965454,9.506009450087316,9582.125151964681,34.00718626327213,112.04579393586957,54,2438.496210756376,3344.6414805184704,2911.37,100.14189985453925,329.1969645368137,6.748238827253901,0,18
2021-12-18,Rice,Madhya Pradesh,Indore,Mhow,Rabi,2652.23,2230.1,14.2,20.1,14.1,43.9,0,2558.5,2554.596073504394,2196.303751795458,Increasing,24896.13315913456,1.8357589212198633,2914.4853360857755,42.25268320361948,83.79301511267582,46,2087.0333778255504,2723.0472377773417,2558.5,101.91797108378088,952.7638417970853,7.846933784116931,0,50
2025-11-04,Onion,Haryana,Kurukshetra,Pehowa,Rabi,3523.8,652.3,16.2,21.6,8.0,63.9,0,3535.3,3776.8384272568846,3743.152742209638,Decreasing,9709.084370406481,2.382416278961846,7807.2522103057845,37.530624314341054,84.95603729787051,48,2961.9861650588696,4014.7553626024373,3535.3,108.42986916511404,1585.388289341522,4.908553274035303,1,45
2021-04-28,Potato,Madhya Pradesh,Ujjain,Mahidpur,Rabi,1085.81,2700.6,36.3,38.8,26.8,56.8,0,1118.73,1169.0822235773633,1018.6378140836872,Decreasing,48502.97856181428,3.5649696367192796,4521.434929747932,49.97572177875927,88.10537009858726,47,1059.5953198995164,1324.8477227480355,1118.73,91.58819840741558,687.2094220003002,6.319730983755896,1,17
2023-11-23,Rice,Haryana,Ambala,Naraingarh,Rabi,2415.11,3518.7,19.8,15.9,10.8,66.7,0,2369.94,2159.8932327111424,2469.230788460318,Decreasing,2903.744159645289,5.4691578860603665,4944.119465320535,81.53199409928303,79.57384107322132,27,2094.9857166589204,2500.798022420989,2369.94,92.19830411282422,1539.3794798895456,4.163866950879155,1,47
2024-01-30,Potato,Haryana,Karnal,Gharaunda,Rabi,1366.74,1786.3,5.8,16.2,10.7,66.8,0,1302.42,1280.049193174909,1305.6275276372162,Stable,5670.569818321619,9.783609677091746,7162.972707231386,12.411736126999742,140.75437551752637,17,1054.542562991507,1528.310706535185,1302.42,93.82947848514966,1166.5914829868648,7.02416090121392,0,5
2024-04-26,Tomato,Maharashtra,Ahmednagar,Rahata,Rabi,3103.54,2865.9,11.8,41.9,23.7,45.9,0,3102.93,2940.101413009779,3281.7031535049528,Decreasing,33964.26496989222,5.216053405417905,9124.053717594752,43.98685277127993,73.80318013436823,31,2509.2402387082457,3311.0536812342525,3102.93,102.26526850738861,1452.535105352003,7.066121042357596,0,17
2022-05-30,Onion,Uttar Pradesh,Kanpur,Chaubepur,Zaid,2337.62,2412.1,38.6,43.8,21.0,46.1,0,2249.73,2366.2755840188606,2070.1969481727856,Decreasing,34233.40202016527,6.754798391731301,1754.9202336274413,19.467382611734855,101.39792189705405,52,2111.858642401288,2424.909507078803,2249.73,94.09672441886217,125.33817518889133,4.100488031754299,0,22
2024-12-05,Wheat,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Rabi,2361.75,4644.2,15.7,29.9,14.1,63.9,0,2408.41,2425.7506416483347,2396.2413441874064,Stable,35677.98355538352,7.124389907045539,4706.228378488206,71.88064511838293,95.48110682277841,24,2174.4091263132227,2610.463087405381,2408.41,90.15019199543742,400.3884398647232,6.228871590629771,0,49
2025-02-14,Onion,Haryana,Karnal,Gharaunda,Rabi,2813.13,745.7,10.0,19.9,7.9,43.3,0,2812.83,2629.4735252084265,2882.4647679868135,Stable,47899.29875000198,9.531829181747572,6693.643144126965,17.62622587092408,145.3470535537328,13,2517.376132136945,3169.5517629193146,2812.83,91.90353691035634,1580.4171285515351,4.320103510631554,1,7
2025-08-16,Onion,Haryana,Ambala,Ambala_City,Kharif,2724.8,3893.3,245.4,30.9,26.6,79.8,0,2789.89,2760.128181606225,2969.313163666465,Decreasing,35975.84829479119,9.154190654850597,1853.4772473479632,40.74092810667296,131.44844079228898,93,2424.8724877378863,2939.1149868517946,2789.89,91.39383705931377,1748.680000024744,4.752359662485858,0,33
2024-05-05,Onion,Punjab,Amritsar,Gehri Mandi,Zaid,2224.85,1822.1,38.9,44.7,27.7,48.3,0,2186.09,2012.3595881803094,2300.692481477799,Decreasing,14875.692708219622,4.5181604415791305,2352.3289109815482,78.12355493894351,84.65984648724478,89,2018.3592527929002,2506.6658450105692,2186.09,106.10229618994478,1730.8507588268242,7.947230973789855,1,18
2024-10-02,Onion,Maharashtra,Nashik,Yeola,Kharif,3443.73,1189.6,43.8,43.6,26.8,43.2,0,3348.78,3029.9145706675263,3521.402350188265,Increasing,30917.628799871098,4.218405611416459,1777.3484210139936,10.088729624935047,89.00824323050784,18,2741.0266563934315,3757.223605503108,3348.78,91.95197595571804,1023.6537304217682,5.72698368410688,0,40
2024-05-24,Tomato,Maharashtra,Nagpur,Nagpur_Mandi,Zaid,2628.5,1504.9,9.7,40.8,21.3,57.2,0,2657.27,2612.2946657241146,2988.572914023191,Increasing,2920.4981072868895,5.394630060202294,8758.81220894206,87.66765034958513,133.23322495434724,69,2166.850500180608,2900.4777665018546,2657.27,91.73439711029131,1042.6143663330276,7.453795452822903,0,21
2021-09-04,Tomato,Uttar Pradesh,Meerut,Sardhana,Kharif,2854.73,4312.5,111.9,31.5,25.7,73.1,0,2897.99,2728.6086943345526,3073.346436738967,Increasing,13132.776936768141,5.790662821893872,6140.737040664476,16.854854782329475,103.69510148817241,49,2435.195485531433,3342.7448136382877,2897.99,109.2463409839148,506.81040795379863,6.279240195716824,0,35
2021-07-24,Tomato,Haryana,Kurukshetra,Pehowa,Kharif,2809.05,4774.2,217.7,34.2,27.1,81.8,0,2781.89,2578.5173204845587,2935.993531655997,Increasing,29967.567680327225,1.0116418484396916,2201.026724363393,28.24592028145809,129.69961504329535,6,2490.4372352092205,3300.2336221446863,2781.89,94.07941197597928,480.0725988608316,7.823233325028895,1,29
2023-10-17,Potato,Uttar Pradesh,Agra,Fatehabad,Kharif,1347.51,2575.1,22.9,43.9,27.4,53.2,0,1318.91,1333.512423933946,1269.671711086868,Decreasing,7434.249372280844,4.614542545031327,2865.6438138393414,38.00723858654945,70.20950433102631,25,1156.2585447929453,1575.789382025345,1318.91,91.50953508971224,882.5622474808216,5.520255184653262,0,42
2021-10-07,Potato,Maharashtra,Nagpur,Nagpur_Mandi,Kharif,1123.7,1887.1,5.5,41.3,26.3,32.6,0,1129.22,1132.1538881576535,1253.9252745588444,Decreasing,35510.23099121166,6.063956141297243,7960.63740435487,76.02612262880392,78.54335198837663,60,1029.8390671212726,1285.1828249307905,1129.22,98.02614950795207,1020.2455958423823,6.697151193173577,1,40
2021-07-08,Potato,Punjab,Amritsar,Majitha,Kharif,1445.23,3218.3,147.9,32.9,26.9,76.5,0,1346.86,1430.1632260143763,1173.6098711690336,Decreasing,33337.42072476872,2.937804079579799,1336.2648783960178,54.78689836037401,100.13992840044179,25,1180.7749860765718,1514.7023813667927,1346.86,95.74205829835321,1614.189470465769,4.052550427137081,0,27
2024-06-14,Tomato,Maharashtra,Nashik,Pimpalgaon,Kharif,3484.31,3533.5,241.1,31.7,26.1,75.1,0,3441.2,3164.3014493966625,3434.072663398208,Increasing,44850.16213637962,3.808567462895714,4579.99410230198,49.76993975165338,85.46020027142922,10,3220.4976291890916,4024.88765786358,3441.2,99.80369508028167,1883.715496961375,5.7873003148797775,1,24
2021-10-08,Tomato,Punjab,Ludhiana,Sahnewal,Kharif,2675.73,4403.0,36.5,37.5,21.2,53.6,0,2679.8,2717.280186659962,2684.9939231649214,Stable,7878.175907652488,6.858091216881929,5814.834282029044,56.79350290763295,51.16544926446477,62,2366.644631851867,2954.089842181227,2679.8,103.33926805109313,866.3462736665773,5.319798693047556,1,40
2024-01-21,Tomato,Maharashtra,Pune,Manchar,Rabi,2848.73,2063.3,1.9,20.7,12.8,68.3,0,2894.66,3043.9393342184007,2691.29619753968,Stable,36261.552435043515,6.883124993316246,7595.024351572026,59.7459363543932,122.80684131194921,72,2539.629112573858,3462.807947798518,2894.66,103.55200213699162,320.1404447246715,4.165021628032291,1,3
2025-06-22,Rice,Haryana,Karnal,Karnal_Mandi,Kharif,2227.39,1249.7,118.0,33.9,24.8,89.4,0,2156.75,2232.0251743563426,2476.2279221902613,Stable,23534.11613679226,8.836641268651848,8095.786097506371,26.065838794306977,147.87668447196478,33,2016.2135589550646,2359.540403264891,2156.75,91.95378452701871,1740.9558770751948,5.728253996896522,1,25
2024-03-26,Wheat,Haryana,Kurukshetra,Thanesar,Rabi,2376.32,3640.2,22.3,39.4,22.9,37.2,0,2366.71,2367.9648836802075,2077.114825248356,Stable,28171.36531597884,6.665630162678247,8324.991044342685,42.926911439427535,143.15650685863955,37,2165.432737115636,2634.3865189946832,2366.71,91.2029813711716,598.5836067448222,7.651998150841953,1,13
2024-10-20,Rice,Punjab,Ludhiana,Sahnewal,Kharif,2493.0,2445.7,34.4,42.9,26.5,54.0,0,2394.27,2348.673380631269,2500.422420859372,Stable,25500.998681421053,2.8653700718443518,9864.15388268096,39.675090131813505,118.28052822603092,36,2261.3261939368467,2556.6933199927566,2394.27,101.64062417066094,849.6110539991291,6.073182047710236,0,42
2021-06-13,Wheat,Punjab,Jalandhar,Nakodar,Kharif,2509.54,839.9,139.5,34.5,26.5,93.2,0,2414.49,2511.3765720979936,2614.004639576854,Stable,37617.03123715683,5.176712521663468,687.9423396426237,20.855486389483975,109.12815378760986,4,2291.0354100169366,2706.4111194514667,2414.49,104.86630956430838,215.91603809368564,7.633094305265985,0,23
2023-06-03,Onion,Haryana,Karnal,Gharaunda,Kharif,2197.69,1466.9,200.4,32.8,26.0,74.7,0,2190.62,2326.5857457060383,1890.3360888822679,Stable,8794.517125686432,2.9579358032174548,1460.4556374085878,89.43076140746183,64.7221918328891,85,1768.1829018522267,2583.919369633795,2190.62,93.79419944925394,496.5653450534665,5.343641529152134,0,22
2025-04-08,Wheat,Madhya Pradesh,Indore,Indore_Mandi,Rabi,2241.03,4633.3,29.2,38.4,23.3,52.8,0,2173.21,2129.0587178412284,1960.2766769238194,Decreasing,5015.529616027003,7.716195541585726,3388.6397915331027,37.134429169282114,55.263866765475754,79,1838.716011028165,2300.1021635421716,2173.21,90.68359675555251,1572.1410649614306,6.345667813801223,1,15
2024-08-29,Onion,Haryana,Kurukshetra,Shahabad,Kharif,2603.12,2197.6,261.8,31.5,24.6,93.9,0,2514.49,2459.8065664682163,2396.6520433263,Stable,6106.3125826832675,5.778564154280209,5938.346548739143,61.34669778908153,108.19467301358492,28,2340.321763643022,2966.460155964152,2514.49,102.33543976406801,609.769323050124,7.99110838995621,1,35
2022-03-19,Potato,Uttar Pradesh,Agra,Kheragarh,Rabi,1195.97,4824.0,13.3,35.1,22.2,54.7,0,1120.0,1115.926060821547,1215.678358821134,Decreasing,18486.443259438867,5.465950506514423,1655.4495716100753,56.098247677698765,132.35255904626592,25,994.1623634694878,1256.7251275143574,1120.0,109.93256028831198,1487.4973235484988,7.932382139144931,1,11
2021-04-26,Wheat,Madhya Pradesh,Bhopal,Berasia,Rabi,2352.67,3030.0,0.1,45.0,28.4,57.2,0,2375.94,2292.086410662414,2307.3851305749317,Stable,4192.014778869638,6.242779246246339,6610.426803423886,22.785806933887834,120.88512674043862,87,2233.7640021713214,2652.566131970037,2375.94,104.33404176639472,1667.3660661264257,4.1266866769309125,1,17
2022-11-22,Onion,Maharashtra,Pune,Manchar,Rabi,3415.83,2211.1,9.4,29.1,10.1,55.3,0,3472.93,3299.154399853774,3827.3503987585514,Decreasing,46755.6543535002,5.133522858758374,6437.57636654202,40.11178288922064,56.549280533839585,77,2902.2040628663244,4077.2287372996498,3472.93,102.77242108244867,1871.7148829503499,6.876960783228794,0,47
2025-08-06,Rice,Punjab,Patiala,Rajpura,Kharif,2456.97,2018.0,105.9,33.2,25.6,87.7,0,2422.39,2393.341334430779,2344.853288224062,Stable,31410.49588374801,9.38934191147693,8756.645904152312,88.21317302185086,78.82860863232413,39,1985.7343220745206,2675.983082023965,2422.39,104.78938207124862,254.4505480451267,5.900304742754004,0,32
2024-04-28,Tomato,Punjab,Ludhiana,Sahnewal,Rabi,3346.44,1673.7,29.5,38.3,21.2,32.4,0,3414.19,3379.699058429595,3589.5529082167495,Decreasing,1811.9275643678536,5.25406991749105,8756.047775074363,13.31859795145152,67.9179366843001,1,2973.6723933074013,3807.695127113773,3414.19,99.22055806818055,1605.4988372014816,5.762415083833632,0,17
2023-11-06,Wheat,Uttar Pradesh,Agra,Agra_Mandi,Rabi,1850.76,2384.3,11.9,16.0,11.3,48.8,0,1936.06,1822.7975558125986,1734.2128325922426,Decreasing,28340.917908426283,2.8863639169608346,1978.1312621117897,45.17690517558006,77.80949597192743,87,1756.6221542470498,2073.556782455955,1936.06,99.97876191602876,541.2044268060364,4.171364507483511,0,45
2022-12-31,Tomato,Haryana,Kurukshetra,Thanesar,Rabi,3121.69,168.4,14.1,24.1,11.5,63.9,0,3149.9,2913.8667487022603,3433.5916637008067,Stable,5284.238546710554,8.375881697851876,9773.604729297353,31.30866371144945,114.73243282085724,16,2870.948578436624,3365.6477680064513,3149.9,90.103401820783,1365.0214547616904,7.756973275328017,1,52
2023-07-09,Onion,Uttar Pradesh,Kanpur,Kanpur_Mandi,Kharif,2735.45,2866.6,280.6,31.6,25.8,92.7,0,2670.59,2849.930740016603,3062.008363354048,Stable,2382.7240597794917,1.2536534938875095,4883.688966335583,32.6284471406582,63.074639923854406,80,2182.2708266224463,2879.814839045866,2670.59,102.40398942517862,1824.9961543791883,5.349325731946032,1,27
2024-12-03,Potato,Maharashtra,Nashik,Yeola,Rabi,1140.84,4196.5,9.2,25.8,16.9,42.8,0,1137.2,1204.7934396263,1153.595115549155,Increasing,34740.08166398412,7.617462534092514,8495.14043690907,69.56416379942269,67.26391674023243,56,1040.6669478407912,1235.4770129004878,1137.2,94.11759264511691,1689.280646945932,6.234844211138453,1,49
2024-01-18,Potato,Haryana,Ambala,Naraingarh,Rabi,1266.12,2820.5,5.7,20.6,10.3,67.2,0,1289.26,1306.7131987660737,1457.593881931683,Decreasing,18887.74213097818,8.039515351515549,1290.3335995887028,70.81169902119564,77.22569584406315,1,1163.0695995713522,1472.5977172592034,1289.26,92.4923031246885,804.0377303807539,4.716890970484306,0,3
2022-11-02,Wheat,Haryana,Ambala,Ambala_Cantt,Rabi,2497.39,2404.9,11.1,22.2,11.8,45.5,0,2455.88,2310.676375812358,2227.092945399483,Increasing,42403.24641253723,1.4934711853326315,2686.7960095744334,18.55122552833466,67.59456416067582,28,2226.571064784427,2847.0013653683964,2455.88,104.0570746487831,278.3975575962828,4.530872342461624,0,44
2024-07-07,Wheat,Madhya Pradesh,Indore,Depalpur,Kharif,2226.36,3518.2,217.9,34.2,24.8,75.0,0,2296.46,2196.5609024300825,2598.460474673553,Stable,35500.458024548294,2.287043718749012,9671.816354621065,35.63134550183527,130.5471352946298,69,1896.258796977649,2561.066049074565,2296.46,104.86058942815097,1743.580701417238,6.308280048455937,1,27
2025-09-24,Wheat,Uttar Pradesh,Agra,Agra_Mandi,Kharif,2561.54,3132.7,189.7,34.2,24.5,78.5,1,2626.67,2770.1321855543815,2465.3600793837227,Stable,7175.192033603595,6.871921739379953,4115.000050965736,75.34052856192724,96.49051634981166,21,2346.6640346438444,2895.6404550626444,2626.67,106.2981623180828,1032.7185168000851,7.469082237654645,0,39
2023-10-23,Tomato,Punjab,Jalandhar,Jalandhar_City,Kharif,3138.67,172.7,0.6,37.2,28.5,45.5,0,3200.05,2943.868529975592,3366.195386314595,Stable,25807.229605176293,5.106346261865547,4681.4653600906795,45.359483045958044,63.61737432766142,64,2989.0906897464406,3576.430744507631,3200.05,99.9805359545727,341.8298325337543,6.5333522185692985,0,43
2023-08-05,Wheat,Punjab,Ludhiana,Mullanpur,Kharif,2714.36,3087.7,152.2,31.4,27.1,76.9,0,2773.7,2906.9445047685044,2794.0807701593435,Stable,31193.139547736162,1.4099920258492444,2015.9381380444001,37.886441310976615,132.23214254628405,74,2295.7808791825673,3235.144431118126,2773.7,97.65949893436243,909.8660808125375,4.858116047930415,0,31
2026-02-01,Tomato,Maharashtra,Nagpur,Katol,Rabi,3043.54,473.3,7.7,22.1,16.8,56.7,0,3069.33,3130.3790403371845,3224.165309931393,Stable,31111.570061957875,8.373137219187637,3911.2466061877503,40.916895772480004,130.0785740301509,76,2622.1073462605045,3385.5313420459756,3069.33,91.71935570302874,467.2359667712122,6.8200218665109285,0,5
2024-04-11,Wheat,Uttar Pradesh,Meerut,Meerut_Mandi,Rabi,2298.83,738.6,46.8,44.1,21.3,47.1,0,2331.27,2188.087931553684,2323.61080401848,Increasing,35306.61466729401,6.668535447320873,673.4998072819659,57.39328830001693,88.70814560859384,36,2141.8969990149903,2515.5796244143344,2331.27,99.6805361550265,370.18283738645954,4.835541707665841,0,15
2025-03-23,Rice,Madhya Pradesh,Bhopal,Berasia,Rabi,2074.51,2240.1,7.7,37.0,23.2,40.5,0,2095.44,1922.7208139857287,1872.0241811355475,Increasing,21388.32024588629,1.325983657074897,2564.3294581208274,27.519175637356508,144.2158540055348,64,1798.1280903211034,2426.5696013467036,2095.44,102.7560527135051,375.5053419244322,5.348715561463476,1,12
2024-05-13,Potato,Haryana,Ambala,Ambala_City,Zaid,1277.68,1038.3,44.9,36.5,26.9,48.7,0,1266.55,1335.7285008189242,1210.6727972848312,Stable,20003.01394549578,4.979965237677391,2425.618232822051,41.6715972268042,117.85667321689492,34,1150.7696944006113,1438.4787659421247,1266.55,106.99258652292389,1976.7077869064806,5.65563751677267,1,20
2022-02-12,Potato,Punjab,Amritsar,Gehri Mandi,Rabi,1040.02,4647.6,18.7,18.7,7.4,41.4,0,1112.46,1009.6428216411626,966.8569242313756,Decreasing,25903.914954112715,8.808593911752233,4001.646327546165,89.10352273252866,103.20865204345833,66,1037.2452187027045,1168.50287553118,1112.46,99.03522110952342,241.5020996916696,6.385572532032912,0,6
2022-06-12,Wheat,Uttar Pradesh,Meerut,Meerut_Mandi,Kharif,2786.92,1451.8,125.6,34.4,27.7,86.1,1,2886.09,3093.7987155619658,2643.3212842540065,Increasing,46786.16730123305,3.128523345373301,9329.411895461573,34.93803691269825,103.60622083536933,29,2651.333063248419,3348.8365876614143,2886.09,106.10310030480488,106.47679346940865,5.967977725987913,1,23
2023-09-18,Wheat,Uttar Pradesh,Kanpur,Kanpur_Mandi,Kharif,2934.19,280.0,227.3,32.9,24.2,75.9,1,3022.62,2931.460919359898,3436.009890717276,Decreasing,44289.67033692363,6.782317767099831,8847.882552281984,33.727752680345404,53.598721771744806,99,2684.0890822517213,3187.2308441811265,3022.62,94.69469633176831,1977.6159601936743,7.306961458711893,0,38
2024-12-09,Onion,Uttar Pradesh,Kanpur,Chaubepur,Rabi,3785.72,2412.3,2.5,16.6,8.9,46.2,0,3869.22,4054.76577150693,3847.945463426897,Increasing,26159.1765495656,7.687048765635742,8153.55031268813,87.17336814331104,107.33518690584374,43,3179.85679303789,4091.2728331531885,3869.22,101.09617008075045,971.4468220014011,6.493407401968209,1,50
2023-09-27,Potato,Punjab,Ludhiana,Sahnewal,Kharif,1187.97,4394.7,106.6,32.0,25.5,71.0,0,1145.55,1129.1320312737453,994.4879741001807,Increasing,24507.76282891032,6.863787056122362,7853.520450090121,67.76230649976192,80.89626053589187,57,981.9541746042264,1308.473527404025,1145.55,105.94305955462082,259.25275580593427,4.376183634634451,1,39
2022-04-19,Tomato,Haryana,Ambala,Ambala_City,Rabi,2777.41,4755.1,13.5,43.6,20.7,36.1,0,2717.29,2724.1441745646766,2741.612705979056,Increasing,35432.29736688056,8.935538449183767,2870.3434586768335,82.44216457085629,68.02627492591407,79,2370.2231864061655,3168.8355816690355,2717.29,108.13340501382363,998.8755242775123,5.975382757399551,1,16
2023-03-30,Wheat,Haryana,Kurukshetra,Pehowa,Rabi,2190.14,1597.3,1.2,44.4,24.9,46.9,0,2243.99,2265.8551098968737,2507.6580836816684,Increasing,3880.994379357954,5.704684422150345,2324.1338274324326,80.84343203661489,137.59729666205422,37,1962.0254858156175,2494.4870398163107,2243.99,96.15297455116766,380.344437687227,5.94923684945557,0,13
2022-10-19,Tomato,Maharashtra,Ahmednagar,Ahmednagar_Mandi,Kharif,3090.56,3522.4,27.7,42.5,27.4,44.5,0,3149.68,3394.685438731807,2692.4607498007354,Stable,26764.846125284203,6.290499991941067,1003.6793984865182,44.66545037145821,80.75014261413781,63,2732.122264996106,3625.312241312282,3149.68,92.54764630589624,651.8655862704885,4.80288313416912,1,42
2024-02-22,Wheat,Uttar Pradesh,Agra,Kheragarh,Rabi,1818.27,4999.0,19.0,23.7,8.0,57.5,0,1862.66,1899.2450038553818,1683.459756801374,Decreasing,35236.938398823404,1.2577867455275915,9626.921390428119,55.470462445451076,94.1022749816081,33,1623.8866213974568,2183.7566410030495,1862.66,94.2588087576375,325.94112667644447,5.909792241194825,1,8
2021-06-14,Wheat,Uttar Pradesh,Kanpur,Bilhaur,Kharif,2115.61,4131.1,254.3,33.5,27.7,86.4,0,2144.36,2280.1307219082314,2068.810135801548,Increasing,47046.071760613544,1.714360301950657,446.7990390601261,38.40126488971055,101.49005293095388,77,1988.3868337926688,2522.392637056215,2144.36,94.1583545809954,688.6602751212957,7.534911077326564,1,24
2023-06-23,Wheat,Maharashtra,Pune,Manchar,Kharif,2287.26,4983.7,278.7,31.7,27.8,88.0,0,2357.13,2429.850049930611,2137.171796146848,Decreasing,24195.193593217064,3.4258757848820784,6832.040900603174,29.60885427436053,120.7298290438585,45,1975.179655412137,2695.1438964627714,2357.13,93.05026803123364,1355.31813189222,7.160062150809635,1,25
2023-02-01,Wheat,Maharashtra,Nashik,Yeola,Rabi,1972.95,1383.7,7.4,28.2,12.9,66.7,0,2013.7,2119.0009765452355,2134.3173334082903,Stable,30062.247332865096,6.277682648117757,652.6945186462607,33.173585038887545,128.39026573688747,40,1858.778799969855,2357.1329861293752,2013.7,94.7265335522655,570.530822409876,7.25949710429594,1,5
